code;mouvt;mois;prod;poids;mod;immat;droit;cfakg;ori;lon_ori;lat_ori;dis_km_ori;dis_mn_ori;des;lon_des;lat_des;dis_km_des;dis_mn_des
1149;sortie;2014-10-01;mais grain;41160;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
1150;entrée;2014-10-01;mais grain;900;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1151;entrée;2014-10-01;attiéké sec;1280;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1152;entrée;2014-10-01;mais grain;2280;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1153;entrée;2014-10-01;arachide decortiquée;7300;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1154;entrée;2014-10-01;mais grain;11320;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1155;entrée;2014-10-01;kponan;13540;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1156;entrée;2014-10-01;kpassadjo;21140;camion;iv;1000;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1157;entrée;2014-10-01;arachide decortiquée;1520;pick-up;iv;500;2;bokada;-5,0331;8,0433;72;64;mgb;-5,0248;7,6971;0;0
1158;entrée;2014-10-01;kléglé;13700;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1159;entrée;2014-10-01;arachide decortiquée;480;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1160;entrée;2014-10-01;divers;1240;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
1161;entrée;2014-10-01;arachide decortiquée;1400;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1162;entrée;2014-10-01;arachide decortiquée;1500;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1163;entrée;2014-10-01;arachide decortiquée;800;voiture de transport;iv;0;2;kouakro;-2,9074;5,4444;402;500;mgb;-5,0248;7,6971;0;0
1164;entrée;2014-10-01;arachide decortiquée;1060;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
1165;entrée;2014-10-01;arachide decortiquée;2200;voiture de transport;iv;0;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
1166;entrée;2014-10-01;oignons;1180;moto 3 roues;iv;200;0;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
1167;entrée;2014-10-01;riz paddy bké 189;500;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1168;entrée;2014-10-01;arachide decortiquée;4660;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1169;entrée;2014-10-01;divers;1140;pick-up;iv;500;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1170;entrée;2014-10-01;kpassadjo;4680;camion;iv;1000;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1171;entrée;2014-10-01;divers;7740;camion;iv;1000;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1172;entrée;2014-10-01;kléglé;5440;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1173;sortie;2014-10-01;divers;27380;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;san pédro;-6,6206;4,7419;412;473
1174;sortie;2014-10-01;kponan;36000;gros camion;md;2000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
1175;sortie;2014-10-01;divers;43580;gros camion;md;2000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
1176;entrée;2014-10-01;divers;27420;gros camion;iv;2000;2;didiévi;-4,893;7,1256;87;75;mgb;-5,0248;7,6971;0;0
1177;entrée;2014-10-01;mais grain;2060;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1178;entrée;2014-10-01;attiéké sec;360;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1179;entrée;2014-10-01;mais grain;1740;voiture de transport;iv;0;2;tafiré;-5,1628;9,0688;119;167;mgb;-5,0248;7,6971;0;0
1180;entrée;2014-10-01;arachide decortiquée;1160;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1181;entrée;2014-10-01;kpassadjo;32340;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
1182;entrée;2014-10-01;bété bété;2180;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1183;entrée;2014-10-01;kléglé;13000;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1184;sortie;2014-10-01;arachide decortiquée;22360;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;divo;-5,3546;5,8403;219;243
1185;entrée;2014-10-01;arachide decortiquée;2020;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1186;entrée;2014-10-01;mil;2820;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1187;entrée;2014-10-01;kponan;31880;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1188;entrée;2014-10-01;mais grain;6460;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1189;entrée;2014-10-01;kléglé;5400;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1190;entrée;2014-10-01;riz paddy bké 189;240;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1191;entrée;2014-10-01;mais grain;4280;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1192;entrée;2014-11-01;arachide decortiquée;1740;voiture de transport;iv;0;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1193;entrée;2014-11-01;attiéké sec;1300;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1194;entrée;2014-11-01;mais grain;6000;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1195;entrée;2014-11-01;attiéké sec;1560;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1196;entrée;2014-11-01;divers;1260;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1197;entrée;2014-11-01;arachide decortiquée;1140;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
1198;entrée;2014-11-01;arachide decortiquée;4920;pick-up;iv;500;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
1199;entrée;2014-11-01;attiéké sec;280;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1200;entrée;2014-11-01;attiéké sec;1980;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1201;entrée;2014-11-01;attiéké sec;2040;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1202;entrée;2014-11-01;piment sec;2460;voiture de transport;iv;0;2;bonon;-6,05;6,9333;150;197;mgb;-5,0248;7,6971;0;0
1203;entrée;2014-11-01;divers;2420;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1204;entrée;2014-11-01;arachide decortiquée;10660;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1205;entrée;2014-11-01;divers;2220;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1206;entrée;2014-11-01;divers;3760;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1207;entrée;2014-11-01;divers;1640;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1208;entrée;2014-11-01;mais grain;1900;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1209;entrée;2014-11-01;riz paddy bké 189;6100;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1210;entrée;2014-11-01;attiéké sec;4120;pick-up;iv;500;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1211;entrée;2014-11-01;kléglé;5400;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1212;entrée;2014-11-01;mais grain;13440;camion;iv;1000;2;niakara;-5,2874;8,6614;84;116;mgb;-5,0248;7,6971;0;0
1213;entrée;2014-11-01;kléglé;12540;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1214;entrée;2014-11-01;mais grain;1080;voiture de transport;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1215;entrée;2014-11-01;kpassadjo;21840;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
1216;entrée;2014-11-01;divers;5240;camion;iv;1000;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1217;entrée;2014-11-01;divers;2120;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1218;entrée;2014-11-01;piment sec;3240;pick-up;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1219;entrée;2014-11-01;florido;1020;pick-up;iv;500;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1220;entrée;2014-11-01;kponan;4380;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1221;entrée;2014-11-01;mais grain;6240;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1222;entrée;2014-11-01;kléglé;6280;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1223;entrée;2014-11-01;kléglé;14060;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1224;entrée;2014-11-01;oignons;11180;gros camion;iv;2000;2;niger;2,1323;13,5119;987;1324;mgb;-5,0248;7,6971;0;0
1225;entrée;2014-11-01;arachide decortiquée;920;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1226;entrée;2014-11-01;divers;1840;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1227;entrée;2014-11-01;haricot sec;780;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1228;entrée;2014-11-01;riz paddy bké 189;2120;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1229;entrée;2014-11-01;divers;400;pick-up;iv;500;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1230;entrée;2014-11-01;mil;14720;gros camion;md;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1231;entrée;2014-11-01;mil;21160;gros camion;md;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1232;entrée;2014-11-01;arachide decortiquée;4880;pick-up;iv;500;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1233;entrée;2014-11-01;mais grain;6000;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1234;entrée;2014-11-01;riz blanchi importé;1540;pick-up;iv;500;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
1235;entrée;2014-11-01;mais grain;3280;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1236;entrée;2014-11-01;kponan;25480;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1237;entrée;2014-11-01;attiéké sec;820;pick-up;iv;500;2;sinfra;-5,908;6,6165;152;188;mgb;-5,0248;7,6971;0;0
1238;entrée;2014-11-01;riz paddy iguapé;7340;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1239;entrée;2014-11-01;florido;6400;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1240;entrée;2014-11-01;attiéké sec;1600;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1241;entrée;2014-11-01;kléglé;7220;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1242;entrée;2014-11-01;haricot sec;5000;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1243;entrée;2014-11-01;riz paddy iguapé;5860;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1244;entrée;2014-11-01;divers;23540;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1245;entrée;2014-11-01;mais grain;5300;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1246;entrée;2014-11-01;divers;1980;voiture de transport;iv;0;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1247;entrée;2014-11-01;kléglé;15720;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1248;entrée;2014-11-01;kléglé;7220;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1249;entrée;2014-11-01;attiéké sec;1460;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1250;sortie;2014-11-01;kléglé;20100;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
1251;entrée;2014-11-01;divers;12400;gros camion;iv;2000;2;divo;-5,3546;5,8403;219;243;mgb;-5,0248;7,6971;0;0
1252;entrée;2014-11-01;riz blanchi iguapé;220;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1253;entrée;2014-11-01;kponan;3240;camion;iv;1000;2;bondoukou;-2,803;8,039;398;396;mgb;-5,0248;7,6971;0;0
1254;entrée;2014-11-01;mais grain;6760;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1255;entrée;2014-11-01;florido;4960;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1256;entrée;2014-11-01;florido;12100;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1257;entrée;2014-11-01;florido;13660;camion;iv;1000;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
1258;entrée;2014-11-01;coco frais;1640;pick-up;iv;500;2;yamoussoukro;-5,2778;6,8194;77;109;mgb;-5,0248;7,6971;0;0
1259;entrée;2014-11-01;arachide decortiquée;360;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1260;entrée;2014-11-01;riz paddy bké 189;1340;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1261;entrée;2014-11-01;arachide decortiquée;1400;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1262;entrée;2014-11-01;arachide decortiquée;1060;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1263;entrée;2014-11-01;riz paddy bké 189;1120;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1264;entrée;2014-11-01;bété bété;13460;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1265;entrée;2014-11-01;assawa;32440;gros camion;iv;2000;2;bondoukou;-2,803;8,039;398;396;mgb;-5,0248;7,6971;0;0
1266;entrée;2014-11-01;mil;70460;gros camion;md;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1267;entrée;2014-11-01;kléglé;260;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1268;entrée;2014-11-01;riz paddy iguapé;120;gros camion;iv;2000;2;oumé;-5,4232;6,3793;145;175;mgb;-5,0248;7,6971;0;0
1269;entrée;2014-11-01;riz paddy bké 189;20800;camion;iv;1000;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1270;entrée;2014-11-01;riz paddy bké 189;1640;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
1271;entrée;2014-11-01;arachide decortiquée;1140;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1272;entrée;2014-11-01;riz paddy bké 189;1400;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1273;entrée;2014-11-01;mais grain;9240;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1274;entrée;2014-11-01;florido;4680;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1275;entrée;2014-11-01;riz paddy iguapé;6040;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1276;entrée;2014-11-01;mais grain;1540;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1277;entrée;2014-11-01;riz blanchi importé;6300;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1278;entrée;2014-11-01;divers;1040;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1279;entrée;2014-11-01;kléglé;1320;camion;iv;1000;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
1280;entrée;2014-11-01;arachide decortiquée;1900;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
1281;entrée;2014-11-01;arachide decortiquée;60;voiture de transport;iv;0;2;tingrela;-6,4081;10,4844;373;433;mgb;-5,0248;7,6971;0;0
1282;entrée;2014-11-01;mais grain;1260;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1283;entrée;2014-11-01;arachide decortiquée;980;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1284;entrée;2014-11-01;riz blanchi iguapé;940;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1285;entrée;2014-11-01;arachide decortiquée;1380;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1286;entrée;2014-11-01;mais grain;720;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1287;entrée;2014-11-01;kponan;1200;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1288;entrée;2014-11-01;mais grain;2120;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1289;entrée;2014-11-01;coco frais;1540;pick-up;iv;500;2;yamoussoukro;-5,2778;6,8194;77;109;mgb;-5,0248;7,6971;0;0
1290;entrée;2014-11-01;mais grain;1080;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1291;entrée;2014-11-01;kléglé;6660;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1292;entrée;2014-11-01;riz paddy bké 189;12240;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1293;entrée;2014-11-01;assawa;22640;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1294;entrée;2014-11-01;riz paddy iguapé;31900;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1295;entrée;2014-11-01;arachide decortiquée;1120;pick-up;iv;500;2;ravia;-4,893;7,4009;60;45;mgb;-5,0248;7,6971;0;0
1296;entrée;2014-11-01;mais grain;1160;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1297;entrée;2014-11-01;riz paddy iguapé;720;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1298;entrée;2014-11-01;mais grain;3160;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1299;entrée;2014-11-01;mais grain;2680;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1300;entrée;2014-11-01;riz paddy iguapé;14780;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1301;entrée;2014-11-01;assawa;23800;camion;iv;1000;2;bondoukou;-2,803;8,039;398;396;mgb;-5,0248;7,6971;0;0
1302;entrée;2014-11-01;mais grain;1380;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1303;entrée;2014-11-01;mais grain;22220;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1304;entrée;2014-11-01;divers;2960;pick-up;iv;500;2;kouassikro;-4,7085;7,0329;124;100;mgb;-5,0248;7,6971;0;0
1305;entrée;2014-11-01;riz blanchi iguapé;200;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1306;entrée;2014-11-01;piment sec;1100;voiture de transport;iv;0;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
1307;entrée;2014-11-01;attiéké sec;580;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1308;entrée;2014-11-01;haricot sec;1740;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1309;entrée;2014-11-01;mais grain;8280;camion;iv;1000;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1310;entrée;2014-11-01;riz paddy iguapé;800;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1311;entrée;2014-11-01;mais grain;5860;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1312;entrée;2014-11-01;mais grain;7887;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1313;entrée;2014-11-01;riz paddy bké 189;12240;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1314;entrée;2014-11-01;kléglé;6440;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1315;entrée;2014-11-01;arachide decortiquée;2000;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1316;entrée;2014-11-01;kléglé;6080;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1317;entrée;2014-11-01;piment sec;640;voiture de transport;iv;0;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1318;entrée;2014-11-01;riz paddy iguapé;1400;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1319;entrée;2014-11-01;haricot sec;1500;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1320;entrée;2014-11-01;oignons;42300;gros camion;iv;2000;2;abidjan;-4,0208;5,3215;247;345;mgb;-5,0248;7,6971;0;0
1321;entrée;2014-11-01;kléglé;16100;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1322;entrée;2014-11-01;arachide decortiquée;6120;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1323;entrée;2014-11-01;mais grain;16920;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1324;entrée;2014-11-01;gombo frais;240;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1325;entrée;2014-11-01;riz paddy bké 189;400;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1326;entrée;2014-11-01;arachide decortiquée;880;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
1327;entrée;2014-11-01;mais grain;15740;camion;iv;1000;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1328;entrée;2014-11-01;mais grain;5440;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1329;entrée;2014-11-01;attiéké sec;1180;pick-up;iv;500;2;didiévi;-4,893;7,1256;87;75;mgb;-5,0248;7,6971;0;0
1330;entrée;2014-11-01;florido;5920;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1331;entrée;2014-11-01;wakrou;16300;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
1332;entrée;2014-11-01;attiéké sec;2220;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1333;entrée;2014-11-01;oignons;28280;gros camion;iv;2000;2;abidjan;-4,0208;5,3215;247;345;mgb;-5,0248;7,6971;0;0
1334;entrée;2014-11-01;mais grain;12560;gros camion;iv;2000;2;niakara;-5,2874;8,6614;84;116;mgb;-5,0248;7,6971;0;0
1335;entrée;2014-11-01;piment sec;780;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
